id,premise_raw,premise_original_necessity,premise_original_sufficiency,premise_original_ghost,coverage_original,premise_lexical_necessity,premise_lexical_sufficiency,premise_lexical_ghost,coverage_lexical,premise_syntactic_necessity,premise_syntactic_sufficiency,premise_syntactic_ghost,coverage_syntactic,premise_pragmatic_necessity,premise_pragmatic_sufficiency,premise_pragmatic_ghost,coverage_pragmatic
275,A young boy is climbing on the leg of a statue.,A young boy is _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ climbing on the leg of a statue.,_____ _____ _____ _____ climbing on the leg of a statue.,0.6364,A young boy is _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ climbing on the leg of a statue.,_____ _____ _____ _____ climbing on the leg of a statue.,0.6364,A young boy is _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ climbing on the leg of a statue.,_____ _____ _____ _____ climbing on the leg of a statue.,0.6364,A young boy is _____ _____ _____ _____ _____ _____ _____,_____ _____ _____ _____ climbing on the leg of a statue.,_____ _____ _____ _____ climbing on the leg of a statue.,0.6364
276,Three men stand in a bar with a purple counter.,_____ _____ stand in a bar with a _____ _____,Three men _____ _____ _____ _____ _____ _____ purple counter.,Three men _____ in _____ bar _____ _____ purple counter.,0.4000,Three _____ stand in a bar with a purple counter.,_____ men _____ _____ _____ _____ _____ _____ _____ _____,Three men stand in a bar with _____ purple counter.,0.1000,_____ _____ stand in a bar with a _____ _____,Three men _____ _____ _____ _____ _____ _____ purple counter.,Three men stand in _____ _____ _____ _____ purple counter.,0.4000,_____ _____ stand in a bar with a _____ _____,Three men _____ _____ _____ _____ _____ _____ purple counter.,Three men _____ in a _____ _____ _____ purple counter.,0.4000
277,A new graduate is reaching over to shake hands with a man behind the roped off section separating them.,A new graduate is _____ _____ to shake hands with a man behind the roped off section separating them.,_____ _____ _____ _____ reaching over _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A new graduate _____ reaching over to shake hands with a man behind the _____ off section separating them.,0.1053,A new graduate is _____ _____ to _____ _____ with a man behind the roped off section separating them.,_____ _____ _____ _____ reaching over _____ shake hands _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A new graduate is reaching over to shake hands _____ a man _____ the roped off _____ separating _____,0.2105,A new graduate is _____ _____ to _____ _____ with a man behind the roped off section separating them.,_____ _____ _____ _____ reaching over _____ shake hands _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,A new _____ _____ reaching over to shake hands _____ a man behind the roped off _____ separating them.,0.2105,A _____ _____ is _____ _____ _____ _____ _____ with a man behind the roped off section separating them.,_____ new graduate _____ reaching over to shake hands _____ _____ _____ _____ _____ _____ _____ _____ _____ _____,_____ new graduate is reaching over to shake hands with a man behind _____ _____ _____ _____ _____ _____,0.3684
279,Two hockey players almost fall on the ice during a scuffle.,Two _____ _____ _____ _____ _____ _____ _____ during a _____,_____ hockey players almost fall on the ice _____ _____ scuffle.,_____ hockey players almost fall on the ice _____ _____ scuffle.,0.7273,Two _____ _____ _____ _____ _____ _____ _____ during a _____,_____ hockey players almost fall on the ice _____ _____ scuffle.,_____ hockey players almost fall on the ice _____ _____ scuffle.,0.7273,Two _____ _____ _____ _____ _____ _____ _____ during a _____,_____ hockey players almost fall on the ice _____ _____ scuffle.,_____ hockey players almost fall on the ice _____ _____ scuffle.,0.7273,_____ _____ _____ _____ _____ _____ _____ _____ during a _____,Two hockey players almost fall on the ice _____ _____ scuffle.,Two hockey players almost fall on the ice _____ _____ scuffle.,0.8182
280,Indian woman performing a dance on stage.,_____ _____ _____ _____ _____ _____ _____,Indian woman performing a dance on stage.,Indian woman performing a dance on stage.,1.0000,_____ _____ _____ _____ _____ _____ _____,Indian woman performing a dance on stage.,Indian woman performing a dance on stage.,1.0000,_____ _____ _____ _____ _____ _____ _____,Indian woman performing a dance on stage.,Indian woman performing a dance on stage.,1.0000,Indian woman performing a dance on stage.,_____ _____ _____ _____ _____ _____ _____,Indian woman performing a dance on stage.,0.0000
281,Skydivers in formation.,_____ _____ _____,Skydivers in formation.,Skydivers in formation.,1.0000,_____ _____ _____,Skydivers in formation.,Skydivers in formation.,1.0000,_____ in _____,Skydivers _____ formation.,Skydivers _____ formation.,0.6667,_____ _____ _____,Skydivers in formation.,Skydivers in formation.,1.0000
282,A brown dog swims through water outdoors with a tennis ball in its mouth.,_____ _____ _____ _____ _____ _____ outdoors _____ _____ _____ _____ _____ _____ _____,A brown dog swims through water _____ with a tennis ball in its mouth.,A brown dog swims through water _____ with a tennis ball in its mouth.,0.9286,A brown dog _____ _____ _____ outdoors with _____ _____ _____ _____ _____ _____,_____ _____ _____ swims through water _____ _____ a tennis ball in its mouth.,_____ _____ _____ swims through water _____ _____ a tennis ball in its mouth.,0.6429,A _____ _____ _____ through _____ outdoors _____ _____ _____ _____ _____ _____ _____,_____ brown dog swims _____ water _____ with a tennis ball in its mouth.,_____ brown dog swims _____ water _____ with a tennis ball in its mouth.,0.7857,A _____ _____ _____ _____ _____ outdoors _____ _____ _____ _____ _____ _____ _____,_____ brown dog swims through water _____ with a tennis ball in its mouth.,_____ brown dog swims through water _____ with a tennis ball in its mouth.,0.8571
284,Two women in library the librarian assist the other women to help in her research.,Two women _____ _____ the _____ _____ _____ _____ _____ to help _____ _____ _____,_____ _____ in library _____ librarian assist the other women _____ _____ in her research.,_____ _____ in library _____ librarian assist the other women _____ _____ in her research.,0.6667,Two women _____ _____ _____ _____ _____ _____ _____ _____ to help _____ _____ _____,_____ _____ in library the librarian assist the other women _____ _____ in her research.,_____ _____ in library the librarian assist the other women _____ _____ in her research.,0.7333,Two women _____ _____ the _____ _____ _____ _____ _____ to _____ in her _____,_____ _____ in library _____ librarian assist the other women _____ help _____ _____ research.,_____ _____ in library _____ librarian assist the other women _____ help _____ _____ research.,0.6000,Two _____ in _____ the _____ _____ the other _____ to help in her _____,_____ women _____ library _____ librarian assist _____ _____ women _____ _____ _____ _____ research.,Two women in library _____ librarian assist _____ _____ women _____ _____ _____ her research.,0.4000
285,"Two People, smiling holding a musical instrument.","Two People, smiling holding a _____ _____",_____ _____ _____ _____ _____ musical instrument.,Two _____ smiling holding _____ musical instrument.,0.2857,_____ _____ _____ _____ _____ _____ _____,"Two People, smiling holding a musical instrument.","Two People, smiling holding a musical instrument.",1.0000,_____ _____ _____ _____ _____ _____ _____,"Two People, smiling holding a musical instrument.","Two People, smiling holding a musical instrument.",1.0000,_____ _____ _____ _____ _____ _____ _____,"Two People, smiling holding a musical instrument.","Two People, smiling holding a musical instrument.",1.0000
286,"A giant inflatable ball, taller than a man, is chased by two men in orange shirts.","A giant _____ _____ taller than a man, is _____ _____ _____ _____ in orange shirts.","_____ _____ inflatable ball, _____ _____ _____ _____ _____ chased by two men _____ _____ _____","A giant inflatable ball, _____ _____ _____ _____ is chased by two men _____ orange _____",0.3750,"_____ _____ _____ _____ taller than a man, is _____ _____ _____ _____ in orange shirts.","A giant inflatable ball, _____ _____ _____ _____ _____ chased by two men _____ _____ _____","A giant inflatable ball, _____ _____ _____ _____ _____ chased by two men _____ _____ _____",0.5000,_____ _____ _____ _____ _____ _____ _____ _____ _____ _____ by two men in orange shirts.,"A giant inflatable ball, taller than a man, is chased _____ _____ _____ _____ _____ _____","A giant inflatable ball, taller than a man, is chased _____ _____ _____ _____ _____ _____",0.6250,"_____ _____ _____ _____ taller than a man, _____ _____ _____ _____ _____ in orange shirts.","A giant inflatable ball, _____ _____ _____ _____ is chased by two men _____ _____ _____","A giant inflatable ball, _____ _____ _____ _____ is chased by two men _____ _____ _____",0.5625
288,A muslim woman holding balloons at an islamic event,A muslim woman _____ _____ at an islamic event,_____ _____ _____ holding balloons _____ _____ _____ _____,_____ muslim woman holding balloons at an islamic _____,0.2222,A muslim woman _____ _____ at an islamic event,_____ _____ _____ holding balloons _____ _____ _____ _____,A muslim _____ holding balloons at an islamic _____,0.2222,A muslim woman _____ _____ at an islamic event,_____ _____ _____ holding balloons _____ _____ _____ _____,_____ muslim woman holding balloons at an _____ event,0.2222,A muslim woman _____ _____ at an islamic event,_____ _____ _____ holding balloons _____ _____ _____ _____,A muslim woman holding balloons _____ _____ islamic event,0.2222
289,Two men work on girls bike in front of garage.,_____ _____ _____ on _____ _____ _____ _____ _____ _____,Two men work _____ girls bike in front of garage.,Two men work _____ girls bike in front of garage.,0.9000,_____ _____ _____ on _____ _____ _____ _____ _____ _____,Two men work _____ girls bike in front of garage.,Two men work _____ girls bike in front of garage.,0.9000,_____ _____ _____ on _____ _____ in front of garage.,Two men work _____ girls bike _____ _____ _____ _____,Two men work _____ girls bike _____ _____ _____ _____,0.5000,_____ _____ _____ on girls bike in front of garage.,Two men work _____ _____ _____ _____ _____ _____ _____,Two men work on girls bike in _____ _____ _____,0.3000
290,A group of men are playing basketball.,A group of men are _____ _____,_____ _____ _____ _____ _____ playing basketball.,_____ _____ of men are playing basketball.,0.2857,A group of men are _____ _____,_____ _____ _____ _____ _____ playing basketball.,A group of _____ _____ playing basketball.,0.2857,A group of men are _____ _____,_____ _____ _____ _____ _____ playing basketball.,A _____ of _____ are playing basketball.,0.2857,A group of men are _____ _____,_____ _____ _____ _____ _____ playing basketball.,A _____ of men _____ playing basketball.,0.2857
291,A female contortionist practices her solo performance on stage.,_____ _____ _____ _____ _____ _____ _____ _____ _____,A female contortionist practices her solo performance on stage.,A female contortionist practices her solo performance on stage.,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,A female contortionist practices her solo performance on stage.,A female contortionist practices her solo performance on stage.,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,A female contortionist practices her solo performance on stage.,A female contortionist practices her solo performance on stage.,1.0000,_____ _____ _____ _____ _____ _____ _____ _____ _____,A female contortionist practices her solo performance on stage.,A female contortionist practices her solo performance on stage.,1.0000
294,The two man is busy cementing the road.,The two man is busy _____ _____ _____,_____ _____ _____ _____ _____ cementing the road.,_____ two man _____ _____ cementing the road.,0.3750,The two man is busy _____ _____ _____,_____ _____ _____ _____ _____ cementing the road.,_____ _____ man _____ busy cementing the road.,0.3750,The two man is busy _____ _____ _____,_____ _____ _____ _____ _____ cementing the road.,The _____ man _____ _____ cementing the road.,0.3750,The two man is busy _____ _____ _____,_____ _____ _____ _____ _____ cementing the road.,The _____ _____ _____ busy cementing the road.,0.3750
