id,gold_label,bucket_original,coverage_original,pred_original_raw,pred_original_nec,pred_original_suff,pred_original_gho,score_original_nec_flip,score_original_gho_flip,score_original_suff_stay,truth_original_correct,bucket_lexical,coverage_lexical,pred_lexical_raw,pred_lexical_nec,pred_lexical_suff,pred_lexical_gho,score_lexical_nec_flip,score_lexical_gho_flip,score_lexical_suff_stay,truth_lexical_correct,bucket_syntactic,coverage_syntactic,pred_syntactic_raw,pred_syntactic_nec,pred_syntactic_suff,pred_syntactic_gho,score_syntactic_nec_flip,score_syntactic_gho_flip,score_syntactic_suff_stay,truth_syntactic_correct,bucket_pragmatic,coverage_pragmatic,pred_pragmatic_raw,pred_pragmatic_nec,pred_pragmatic_suff,pred_pragmatic_gho,score_pragmatic_nec_flip,score_pragmatic_gho_flip,score_pragmatic_suff_stay,truth_pragmatic_correct
622,entailment,Local,0.3125,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.4375,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3750,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2500,entailment,neutral,neutral,entailment,1,0,0,1
623,neutral,Local,0.1250,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3750,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,1
624,neutral,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.8000,neutral,neutral,neutral,neutral,0,0,1,1
625,entailment,Local,0.1111,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.1111,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.1111,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.1111,entailment,neutral,neutral,entailment,1,0,0,1
626,contradiction,Local,0.0909,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.3636,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.0909,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.3636,contradiction,neutral,neutral,contradiction,1,0,0,1
627,contradiction,Local,0.1875,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1875,contradiction,neutral,neutral,neutral,1,1,0,1,Local,0.1875,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1875,contradiction,neutral,neutral,neutral,1,1,0,1
628,neutral,Local,0.3846,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3846,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1538,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3846,neutral,neutral,neutral,neutral,0,0,1,1
629,contradiction,Local,0.1429,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.7857,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2143,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2143,neutral,neutral,neutral,neutral,0,0,1,0
631,contradiction,Mixed,0.6429,contradiction,neutral,contradiction,contradiction,1,0,1,1,Mixed,0.5714,contradiction,neutral,contradiction,contradiction,1,0,1,1,Mixed,0.5000,contradiction,neutral,contradiction,neutral,1,1,1,1,Global,0.9286,contradiction,neutral,contradiction,contradiction,1,0,1,1
632,entailment,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3750,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.6250,neutral,neutral,neutral,neutral,0,0,1,0
633,neutral,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1
634,entailment,Local,0.3333,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2222,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.2222,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.1667,entailment,neutral,neutral,entailment,1,0,0,1
635,entailment,Mixed,0.5455,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5455,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3636,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.4545,entailment,neutral,entailment,entailment,1,0,1,1
636,neutral,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,1
637,contradiction,Global,0.9231,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.9231,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.0769,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.9231,neutral,neutral,neutral,neutral,0,0,1,0
639,neutral,Local,0.4000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,1
640,neutral,Local,0.2667,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2667,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2667,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1333,neutral,neutral,neutral,neutral,0,0,1,1
641,entailment,Global,1.0000,entailment,neutral,entailment,entailment,1,0,1,1,Global,1.0000,entailment,neutral,entailment,entailment,1,0,1,1,Global,1.0000,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5000,entailment,neutral,neutral,neutral,1,1,0,1
642,entailment,Mixed,0.6364,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.7273,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.4545,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3636,entailment,neutral,entailment,entailment,1,0,1,1
643,neutral,Mixed,0.5714,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5714,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5714,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.7143,neutral,neutral,neutral,neutral,0,0,1,1
644,entailment,Local,0.2963,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2963,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2963,entailment,neutral,entailment,contradiction,1,1,1,1,Local,0.0741,entailment,neutral,neutral,entailment,1,0,0,1
646,entailment,Local,0.1667,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.3333,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.4167,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3333,entailment,neutral,neutral,entailment,1,0,0,1
647,contradiction,Mixed,0.6667,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8333,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8333,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8333,neutral,neutral,neutral,neutral,0,0,1,0
648,contradiction,Local,0.0769,contradiction,neutral,neutral,unknown,1,0,0,1,Local,0.0769,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1538,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1538,contradiction,neutral,neutral,neutral,1,1,0,1
649,contradiction,Mixed,0.8000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.4000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.4000,neutral,neutral,neutral,neutral,0,0,1,0
650,neutral,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4167,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4167,neutral,neutral,neutral,neutral,0,0,1,1,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,1
652,neutral,Mixed,0.5882,neutral,neutral,neutral,neutral,0,0,1,1,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5882,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5882,neutral,neutral,neutral,neutral,0,0,1,1
654,neutral,Local,0.1667,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1667,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1667,neutral,neutral,neutral,neutral,0,0,1,1
655,entailment,Mixed,0.7143,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.7143,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.7143,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.7143,entailment,neutral,entailment,entailment,1,0,1,1
656,contradiction,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,0
657,contradiction,Local,0.3333,contradiction,neutral,neutral,neutral,1,1,0,1,Mixed,0.4444,contradiction,neutral,contradiction,neutral,1,1,1,1,Local,0.3333,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.3333,contradiction,neutral,neutral,neutral,1,1,0,1
659,contradiction,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.4000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,0
660,contradiction,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.4000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,0
661,contradiction,Local,0.1905,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.1905,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.1905,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.1905,neutral,neutral,neutral,neutral,0,0,1,0
662,contradiction,Mixed,0.4286,contradiction,neutral,contradiction,contradiction,1,0,1,1,Mixed,0.4286,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.1429,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1429,contradiction,neutral,neutral,neutral,1,1,0,1
664,neutral,Global,0.8333,neutral,neutral,neutral,neutral,0,0,1,1,Global,0.9167,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5833,neutral,neutral,neutral,neutral,0,0,1,1,Global,0.9167,neutral,neutral,neutral,neutral,0,0,1,1
665,contradiction,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,0
666,entailment,Mixed,0.7500,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.7500,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.3750,entailment,unknown,neutral,unknown,0,0,0,1,Mixed,0.5000,entailment,neutral,entailment,unknown,1,0,1,1
667,neutral,Local,0.1818,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1818,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0909,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1818,neutral,neutral,neutral,neutral,0,0,1,1
668,entailment,Local,0.4000,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.4667,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.4667,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.4000,entailment,entailment,neutral,neutral,0,1,0,1
670,entailment,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.7000,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.7000,neutral,neutral,neutral,neutral,0,0,1,0,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0
671,contradiction,Global,0.9231,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.9231,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.9231,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.6923,neutral,neutral,neutral,neutral,0,0,1,0
672,neutral,Mixed,0.4444,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,1
673,neutral,Local,0.3000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.7000,neutral,neutral,neutral,neutral,0,0,1,1
674,contradiction,Mixed,0.5789,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.2105,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.3684,contradiction,neutral,contradiction,contradiction,1,0,1,1,Mixed,0.6842,contradiction,neutral,contradiction,contradiction,1,0,1,1
676,neutral,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.6667,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.6667,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1
677,neutral,Mixed,0.7273,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4545,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2727,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2727,neutral,neutral,neutral,neutral,0,0,1,1
679,contradiction,Local,0.0714,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.0714,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.2143,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.2143,contradiction,neutral,neutral,contradiction,1,0,0,1
680,neutral,Global,0.8889,neutral,neutral,neutral,neutral,0,0,1,1,Global,0.8889,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5556,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,1
681,contradiction,Global,0.8333,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8333,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0
683,entailment,Mixed,0.7143,entailment,neutral,entailment,entailment,1,0,1,1,Global,0.8571,entailment,neutral,entailment,entailment,1,0,1,1,Global,0.8571,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.7143,entailment,neutral,entailment,entailment,1,0,1,1
684,contradiction,Local,0.1500,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1500,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1500,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1500,contradiction,neutral,contradiction,contradiction,1,0,1,1
685,entailment,Local,0.4000,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.6000,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5000,entailment,neutral,neutral,neutral,1,1,0,1,Local,0.4000,entailment,neutral,unknown,entailment,1,0,0,1
689,neutral,Local,0.3636,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3636,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2727,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2727,neutral,neutral,neutral,neutral,0,0,1,1
691,entailment,Mixed,0.4375,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.4375,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3125,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3750,entailment,neutral,entailment,entailment,1,0,1,1
692,contradiction,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,0
693,entailment,Local,0.4000,entailment,neutral,neutral,neutral,1,1,0,1,Local,0.4000,entailment,neutral,neutral,neutral,1,1,0,1,Local,0.4000,entailment,neutral,neutral,neutral,1,1,0,1,Mixed,0.6000,entailment,neutral,entailment,entailment,1,0,1,1
694,entailment,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.3333,neutral,neutral,neutral,neutral,0,0,1,0
695,neutral,Mixed,0.6842,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4211,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5263,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5263,neutral,neutral,neutral,neutral,0,0,1,1
697,neutral,Local,0.3478,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0870,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5652,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3043,neutral,neutral,neutral,entailment,0,1,1,1
698,neutral,Mixed,0.4706,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4706,neutral,neutral,neutral,neutral,0,0,1,1,Global,0.8235,neutral,neutral,neutral,neutral,0,0,1,1,Global,0.8824,neutral,neutral,neutral,neutral,0,0,1,1
699,entailment,Mixed,0.4444,entailment,neutral,neutral,neutral,1,1,0,1,Global,0.8889,entailment,neutral,unknown,neutral,1,1,0,1,Global,0.8889,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.6667,entailment,neutral,entailment,entailment,1,0,1,1
700,neutral,Local,0.4000,neutral,neutral,neutral,neutral,0,0,1,1,Global,1.0000,neutral,unknown,entailment,entailment,0,1,0,1,Mixed,0.6000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.6000,neutral,neutral,neutral,neutral,0,0,1,1
701,entailment,Local,0.2000,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.2000,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.4000,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.4000,entailment,neutral,entailment,entailment,1,0,1,1
702,entailment,Mixed,0.4375,entailment,neutral,neutral,neutral,1,1,0,1,Local,0.3750,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.4375,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.4375,entailment,neutral,neutral,neutral,1,1,0,1
703,contradiction,Global,0.8667,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8667,neutral,neutral,neutral,neutral,0,0,1,0,Local,0.4000,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.8000,neutral,neutral,neutral,neutral,0,0,1,0
704,contradiction,Local,0.2143,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.2143,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.3571,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.2857,contradiction,neutral,neutral,contradiction,1,0,0,1
705,entailment,Mixed,0.5714,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.5714,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2857,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2857,entailment,neutral,neutral,entailment,1,0,0,1
706,neutral,Mixed,0.7500,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1250,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3750,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1250,neutral,neutral,neutral,neutral,0,0,1,1
707,neutral,Local,0.0714,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0714,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0714,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1429,neutral,neutral,neutral,neutral,0,0,1,1
708,neutral,Local,0.1333,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2667,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2667,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1333,neutral,neutral,neutral,neutral,0,0,1,1
709,contradiction,Mixed,0.5714,contradiction,neutral,contradiction,neutral,1,1,1,1,Mixed,0.5714,contradiction,neutral,contradiction,contradiction,1,0,1,1,Mixed,0.5714,contradiction,neutral,contradiction,neutral,1,1,1,1,Mixed,0.5714,contradiction,neutral,contradiction,contradiction,1,0,1,1
711,contradiction,Mixed,0.5556,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8889,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5556,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.5556,neutral,neutral,neutral,neutral,0,0,1,0
712,contradiction,Local,0.0769,contradiction,contradiction,contradiction,contradiction,0,0,1,1,Local,0.0769,contradiction,contradiction,contradiction,contradiction,0,0,1,1,Local,0.0769,contradiction,contradiction,contradiction,contradiction,0,0,1,1,Local,0.0769,contradiction,contradiction,contradiction,contradiction,0,0,1,1
713,neutral,Local,0.1818,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5455,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3636,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2727,neutral,neutral,neutral,neutral,0,0,1,1
714,neutral,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,1,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,1,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,1,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,1
715,neutral,Local,0.2308,neutral,neutral,contradiction,neutral,0,0,0,1,Local,0.2308,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3077,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2308,neutral,neutral,neutral,neutral,0,0,1,1
718,contradiction,Local,0.2143,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.2143,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.2143,contradiction,neutral,contradiction,contradiction,1,0,1,1,Local,0.2143,contradiction,neutral,contradiction,contradiction,1,0,1,1
719,entailment,Mixed,0.4286,entailment,contradiction,neutral,neutral,1,1,0,1,Mixed,0.4286,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.4286,entailment,contradiction,neutral,neutral,1,1,0,1,Mixed,0.4286,entailment,neutral,neutral,neutral,1,1,0,1
720,neutral,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5000,neutral,neutral,neutral,neutral,0,0,1,1
721,entailment,Local,0.3333,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.3333,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.5556,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.3333,entailment,neutral,neutral,neutral,1,1,0,1
722,entailment,Local,0.2143,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.2143,entailment,neutral,neutral,entailment,1,0,0,1,Local,0.2857,entailment,neutral,neutral,neutral,1,1,0,1,Local,0.2857,entailment,neutral,entailment,entailment,1,0,1,1
723,neutral,Local,0.1250,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1250,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1250,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1250,neutral,neutral,neutral,neutral,0,0,1,1
724,neutral,Mixed,0.6923,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5385,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5385,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4615,neutral,neutral,neutral,neutral,0,0,1,1
725,contradiction,Local,0.1429,contradiction,neutral,neutral,neutral,1,1,0,1,Local,0.1429,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1429,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1429,contradiction,neutral,neutral,contradiction,1,0,0,1
726,entailment,Mixed,0.8000,entailment,unknown,entailment,entailment,0,0,1,1,Mixed,0.8000,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.6000,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.8000,entailment,neutral,entailment,entailment,1,0,1,1
727,entailment,Local,0.3750,contradiction,neutral,contradiction,contradiction,1,0,1,0,Local,0.1875,contradiction,neutral,neutral,contradiction,1,0,0,0,Local,0.1875,contradiction,neutral,neutral,neutral,1,1,0,0,Local,0.1875,contradiction,neutral,neutral,contradiction,1,0,0,0
728,neutral,Local,0.1429,contradiction,neutral,neutral,contradiction,1,0,0,0,Local,0.1429,contradiction,neutral,neutral,contradiction,1,0,0,0,Local,0.3571,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.0714,contradiction,neutral,neutral,contradiction,1,0,0,0
729,neutral,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3750,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3125,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2500,neutral,neutral,neutral,neutral,0,0,1,1
731,contradiction,Local,0.1875,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.1875,contradiction,neutral,neutral,neutral,1,1,0,1,Local,0.2500,contradiction,neutral,neutral,neutral,1,1,0,1,Local,0.3750,contradiction,neutral,neutral,neutral,1,1,0,1
733,entailment,Mixed,0.6250,entailment,neutral,entailment,entailment,1,0,1,1,Local,0.1250,entailment,neutral,neutral,entailment,1,0,0,1,Mixed,0.6250,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.6250,entailment,neutral,entailment,entailment,1,0,1,1
734,neutral,Local,0.1111,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1111,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2222,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.4444,neutral,neutral,contradiction,neutral,0,0,0,1
736,neutral,Local,0.3636,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.2727,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.3636,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5455,neutral,neutral,neutral,neutral,0,0,1,1
737,neutral,Mixed,0.5833,neutral,neutral,neutral,neutral,0,0,1,1,Local,0.1667,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5833,neutral,neutral,neutral,neutral,0,0,1,1,Mixed,0.5833,neutral,neutral,neutral,neutral,0,0,1,1
738,entailment,Mixed,0.6667,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.6667,entailment,neutral,entailment,entailment,1,0,1,1,Global,1.0000,entailment,neutral,entailment,entailment,1,0,1,1,Mixed,0.6667,entailment,neutral,entailment,entailment,1,0,1,1
740,contradiction,Global,1.0000,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8571,neutral,neutral,neutral,neutral,0,0,1,0,Global,0.8571,neutral,neutral,neutral,neutral,0,0,1,0,Mixed,0.4286,neutral,neutral,neutral,neutral,0,0,1,0
741,contradiction,Local,0.3846,contradiction,neutral,neutral,neutral,1,1,0,1,Local,0.3846,contradiction,neutral,neutral,contradiction,1,0,0,1,Mixed,0.4615,contradiction,neutral,neutral,contradiction,1,0,0,1,Local,0.3846,contradiction,neutral,neutral,neutral,1,1,0,1
